"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SIPA1L2",0.000461930229880066,-0.477073823997446,0.05,0.066,1
"LINC01814",0.000462652668777302,-1.1007578022765,0.006,0.012,1
"USP1",0.000464403036135082,-0.393965209149127,0.237,0.272,1
"EPB41",0.000469592972363659,-0.544720778342838,0.138,0.161,1
"GABRE",0.000469676685419096,-1.40082519694595,0.036,0.051,1
"BAALC-AS1",0.000474450722821564,0.9165175742146,0.025,0.017,1
"DCLK2",0.000475310151609393,-0.942290156907108,0.013,0.02,1
"KAZN",0.000475623085505036,-0.411532298814781,0.096,0.113,1
"GOLT1A",0.000478403932228042,0.560011678766974,0.062,0.049,1
"BRI3",0.000485339513667116,0.800847484329158,0.181,0.162,1
"AK4",0.00048568794367198,0.388908983903389,0.169,0.143,1
"SENP5",0.000494762512527386,-0.360201405666055,0.122,0.151,1
"MISP3",0.000495563337864315,-0.451843609038209,0.041,0.054,1
"LXN",0.000495593513589482,-0.353935933784235,0.065,0.084,1
"AADAC",0.000497791068443117,0.909380188307559,0.012,0.007,1
"USPL1",0.000498813752015278,-0.568915716086157,0.066,0.08,1
"GZMA",0.000500348218882695,-1.08011710997573,0.012,0.019,1
"ZBTB5",0.000501838664151023,-0.43324718724505,0.047,0.062,1
"MYCL",0.000502617029137302,-1.13541437004451,0.013,0.024,1
"ZNF41",0.000502978900250285,-0.402444278416964,0.032,0.038,1
"SDCCAG3",0.000506024264193483,1.26167215503627,0.013,0.007,1
"TUBGCP3",0.000508351958830552,-0.410342586842015,0.078,0.093,1
"IQCN",0.000509891582159411,-0.796398947996741,0.018,0.027,1
"GBP4",0.000510410982419792,-0.814883603781611,0.048,0.062,1
"PPDPFL",0.000510426221696104,1.20283407091314,0.016,0.008,1
"CSNK2A2",0.000511765886678783,-0.289223731213081,0.07,0.078,1
"POLR1C",0.000513370661040614,-0.276784492686227,0.17,0.192,1
"ZBTB37",0.000513742868212889,-0.417749958103925,0.064,0.074,1
"TMEM54",0.000516168401225686,0.475108829636312,0.187,0.168,1
"ADARB1",0.000519864157687605,-1.0350789774565,0.035,0.045,1
"FABP4",0.000526469828763685,0.625480558124649,0.019,0.009,1
"FDX1L",0.000529833736754735,1.21597478864726,0.022,0.014,1
"MN1",0.000530708748976284,0.784236995513534,0.018,0.007,1
"GPSM2",0.000533320774675717,-0.393414520010621,0.064,0.085,1
"GTF3C1",0.000534748548306058,-0.517526383054892,0.158,0.183,1
"CCNO",0.000538622412665819,0.32514210054533,0.082,0.065,1
"FAM19A5",0.000540394787476164,0.443746661108212,0.021,0.014,1
"AKNAD1",0.000548587410057244,-0.403052356478701,0.006,0.013,1
"TNNI3",0.000557785423055477,0.678754883419636,0.019,0.013,1
"CYFIP2",0.00056123105067165,-0.659839067076752,0.068,0.089,1
"DGKH",0.000561297015916254,-0.402529608921926,0.073,0.09,1
"TCEB2",0.000562022413867936,1.64892353108037,0.093,0.082,1
"KSR2",0.000565749718057368,-0.801735976174061,0.02,0.029,1
"ZNF335",0.000566163500544396,-0.531571947534156,0.094,0.108,1
"IVD",0.00056625150955676,0.370539349843393,0.201,0.177,1
"AC092747.4",0.000567298491709061,-0.716033978996576,0.019,0.026,1
"MLPH",0.000569065133811174,0.47125790829374,0.327,0.306,1
"RBM10",0.000572146811549514,-0.383483746078158,0.155,0.179,1
"TRIQK",0.000575796226519986,0.380652038433956,0.19,0.177,1
"SPATS2L",0.000576266785176428,0.376292041877581,0.189,0.167,1
"ADM5",0.000576467562905918,-1.50985508729129,0.009,0.018,1
"ZDHHC13",0.000577854564855804,-0.273639612275399,0.087,0.108,1
"NRXN3",0.000578567431677621,-0.951013337924105,0.032,0.04,1
"RASSF2",0.000583349624231302,-1.46535008510362,0.019,0.025,1
"AC011446.2",0.000583558129269705,-0.658550158395578,0.012,0.02,1
"TMEM18",0.000583909443136934,0.336461490312447,0.293,0.265,1
"FRG2",0.0005846472576219,-0.306623589825754,0.02,0.026,1
"TBC1D8",0.00058559386780625,0.517144032418915,0.167,0.145,1
"SOCS5",0.000585865376718492,-0.392624827791328,0.082,0.093,1
"PRSS16",0.000586046530923534,0.723907160603168,0.078,0.057,1
"ACSM1",0.000588091493310539,1.15949815249965,0.016,0.01,1
"FAM134A",0.000588683953467123,0.817072714410491,0.039,0.031,1
"APOBEC3A",0.000588999061849482,-3.96734147948879,0.017,0.023,1
"TOX",0.000594406210867897,0.736746014062882,0.047,0.031,1
"HELQ",0.000597075459565055,-0.458782942931824,0.073,0.089,1
"MIXL1",0.000597961849762081,0.763087589347068,0.021,0.013,1
"TMPRSS6",0.000598849497748847,0.287492185609296,0.018,0.015,1
"ANGPTL8",0.000599393386893897,4.67314600670006,0.011,0.004,1
"NOL9",0.000604346349893761,-0.261638917917072,0.111,0.127,1
"KIAA1614",0.000609486971329482,0.576629333628667,0.024,0.014,1
"KMT2D",0.000614785184609535,-0.360475147655713,0.101,0.117,1
"CCND2",0.000615505136479246,-0.985508070121022,0.038,0.053,1
"IFIT2",0.000616685538972594,-0.863994096755992,0.033,0.047,1
"WDR47",0.000619098636004814,-0.36643219625908,0.047,0.067,1
"PLCB4",0.000620500061262572,-0.433603463605043,0.057,0.075,1
"SULT1C4",0.000621097655762992,0.974517425379553,0.018,0.008,1
"AC100801.1",0.000626666398149985,-0.420927008923475,0.087,0.099,1
"EPHA3",0.000628256769313729,-2.53166616466142,0.005,0.013,1
"CEACAM19",0.000629811064882682,-1.26251972801635,0.01,0.019,1
"SH3BP2",0.00063169200068232,-0.368333851794971,0.14,0.157,1
"TULP4",0.000633152346629262,-0.250872705603499,0.177,0.207,1
"KIF26B",0.000633368384450024,0.312649117246888,0.051,0.036,1
"ATP5J2",0.000636151620474744,2.10321681365015,0.084,0.072,1
"MYEOV",0.000636367738549011,0.989979138725112,0.032,0.021,1
"TBCC",0.000642953521061542,-0.341198325830541,0.132,0.156,1
"GPC3",0.00064840289498612,1.49300928882612,0.062,0.043,1
"TRPV3",0.000649744325577981,-1.46898522041198,0.008,0.016,1
"CT83",0.000651417431670329,-1.14473406282443,0.01,0.016,1
"ANKRD12",0.000652991549878665,-0.383379402552874,0.325,0.358,1
"C14orf132",0.000653234753027642,-0.62908795731121,0.053,0.071,1
"MAP3K1",0.000655564344036638,0.323603927305079,0.176,0.155,1
"AL034417.2",0.000662638466871987,0.570245141149842,0.013,0.008,1
"FMC1",0.000664078105942254,0.339090274402684,0.157,0.139,1
"CNTN1",0.000664485789152257,-1.43105410363495,0.009,0.012,1
"FGFR2",0.000667352577600261,0.446608709000586,0.096,0.084,1
"COL11A2",0.000669808694556925,1.20780652309881,0.044,0.026,1
"STAC",0.000672075418891372,-0.446118042435161,0.011,0.015,1
"PTPN20",0.000672499888088516,0.300975562846211,0.032,0.032,1
"SYNE2",0.000675742981448206,-0.561988927839407,0.248,0.285,1
"CLDND1",0.000678565552388541,-0.578538217505306,0.143,0.173,1
"CELF1",0.000682244881555437,-0.259589608773631,0.265,0.298,1
"IL2RG",0.000684934164753118,-0.786121946386233,0.025,0.031,1
"PXDNL",0.000688578916323953,-1.30341672028517,0.011,0.018,1
"POF1B",0.000689046617077133,0.40069477044432,0.044,0.029,1
"MAP3K13",0.000691636438985606,-0.383090931061873,0.296,0.331,1
"KBTBD2",0.000695635887945053,-0.664450169712502,0.09,0.103,1
"UBAP1L",0.000696096932521898,1.07579207294018,0.019,0.01,1
"CDH2",0.000697886552844643,0.792940812493649,0.027,0.017,1
"TDRD1",0.000703562093495921,0.856317672921657,0.018,0.009,1
"SLC25A19",0.000707819920329407,-0.385393494925347,0.048,0.06,1
"SH2B2",0.000715859497160044,0.53549663692111,0.034,0.026,1
"KLHDC7B",0.000722574961199057,-1.07114556570932,0.022,0.038,1
"LLNLR-245B6.1",0.000724713410560904,0.967716496267137,0.02,0.017,1
"TBC1D23",0.000728894016480174,-0.374703085526069,0.116,0.133,1
"SAMD9",0.000730963695652541,-1.13806169932532,0.056,0.073,1
"PUM1",0.00073546106450927,-0.270783507497418,0.262,0.284,1
"CTSL1",0.000735771753112082,-2.44540790493595,0.015,0.023,1
"CXCL9",0.00073701191359128,-0.608756370896179,0.019,0.022,1
"BTG3",0.000737366555795837,-0.480933428027349,0.162,0.184,1
"FAM122A",0.000738383152292958,-0.257254906339426,0.096,0.108,1
"POPDC3",0.000739348219636224,0.450032140356932,0.026,0.016,1
"KIAA1755",0.000741453626484066,-0.912499817871969,0.022,0.033,1
"ADAM32",0.000742374755165414,-0.585500835105426,0.01,0.018,1
"LINC01348",0.000743341624317906,-0.747667550215961,0.009,0.016,1
"DDX3X",0.000743986427293063,-0.308033453758903,0.353,0.375,1
"CDC42BPA",0.000745345968293118,-0.445208724057482,0.135,0.151,1
"CFAP58-DT",0.000745768113591209,0.690006794644067,0.015,0.009,1
"TMEM129",0.000748684315651667,0.301719617850606,0.107,0.091,1
"MUC6",0.000751036594308629,0.529903480738922,0.016,0.011,1
"PGBD5",0.000754035021180963,-1.24898696905641,0.011,0.02,1
"MT1E",0.00075477118959725,0.252822788809653,0.341,0.325,1
"C6orf141",0.000755615698650041,-0.632441096739615,0.062,0.092,1
"CFAP36",0.000759308028068426,0.253306721694339,0.255,0.226,1
"IGSF22",0.000763391771120963,0.582788479074956,0.028,0.023,1
"TMEM231",0.000764165830023408,0.479242087907384,0.058,0.047,1
"TLR1",0.000775223123805976,-0.869436137616688,0.014,0.021,1
"CFAP70",0.000776372652489236,0.496305456744378,0.043,0.031,1
"AHCYL2",0.000779072497923856,-0.510156244980024,0.061,0.077,1
"UTP3",0.00078067726845571,-0.362246708058341,0.116,0.129,1
"MAP4K3",0.000785629634695052,0.251534642967349,0.102,0.088,1
"AC136475.1",0.000787891612824199,0.642895959237829,0.012,0.009,1
"RALGDS",0.000795134240167261,-0.383761356624194,0.094,0.109,1
"AC078923.1",0.000803601779703647,-1.34479249781885,0.003,0.011,1
"ABCA2",0.000804892416125488,-0.434531543790049,0.079,0.093,1
"KIAA1161",0.000805331378033271,0.978031743144663,0.014,0.011,1
"FAM171B",0.000806859083059684,0.324312052585769,0.046,0.029,1
"SPAG9",0.000807815208629761,-0.452672698953936,0.206,0.233,1
"CHST11",0.000811269256337629,-0.623003913714207,0.026,0.034,1
"FGD6",0.000814034056283841,-0.611532524278907,0.071,0.094,1
"DAPK2",0.000818289239289184,-0.661668804206005,0.043,0.057,1
"LMNA",0.000821027163443751,-0.250114228723813,0.511,0.536,1
"SMARCA4",0.000824912928292503,-0.275632457535284,0.287,0.312,1
"MGLL",0.000826131080345836,0.2522821093308,0.116,0.105,1
"ZNF121",0.000826829357368037,-0.435334467938338,0.099,0.125,1
"SKIL",0.000826994286825338,-0.687506631598644,0.178,0.207,1
"LINC01117",0.000836742893693268,-0.780970580532553,0.04,0.052,1
"SRRM3",0.000838285341519611,1.17722104310821,0.028,0.019,1
"GVQW3",0.000839911862610008,-0.757430715151815,0.016,0.024,1
"GCC1",0.00084411144582736,-0.284296495283967,0.063,0.075,1
"HMGCL",0.000850284719049729,0.252693645400615,0.152,0.131,1
"DMD",0.000853011327188781,-0.411416254397099,0.063,0.081,1
"CNGA1",0.000854087473073788,0.900236364753084,0.046,0.032,1
"ZNF507",0.000871053493124226,-0.474065346171243,0.075,0.089,1
"AHSG",0.000871590076807331,0.40039795660717,0.012,0.006,1
"N4BP1",0.000873075457663452,-0.465435640259629,0.099,0.118,1
"GPAT3",0.000886297235508789,-0.869844003861415,0.019,0.034,1
"PIM3",0.000889898303247135,0.481320740503487,0.288,0.267,1
"EFL1",0.000890233450602712,-0.33543565750152,0.059,0.066,1
"DDHD2",0.00089456649543557,-0.336446291279878,0.127,0.155,1
"AC233280.1",0.000896935192764086,-0.367504638544025,0.016,0.025,1
"C14orf105",0.000897490386495567,2.3399536744681,0.019,0.009,1
"EFEMP2",0.000901611791119711,-0.275210814413441,0.088,0.07,1
"CFAP300",0.000903002850786503,0.718325445776971,0.02,0.014,1
"CUX2",0.000905516777334044,0.661384323958616,0.01,0.004,1
"NCKAP1L",0.000907226320084205,-1.55231744697933,0.008,0.012,1
"NEURL3",0.000912079074767296,-0.388845217800622,0.012,0.017,1
"PPP2R5E",0.000915788168221765,-0.257863735713054,0.196,0.217,1
"EVA1C",0.000920570185211975,-0.762310808907169,0.071,0.099,1
"CNTD2",0.000921522734876436,0.800224492921901,0.093,0.082,1
"TSPAN1",0.000934651440862322,0.281844702994899,0.167,0.152,1
"RIMKLB",0.000937180979820826,-0.330882364848444,0.094,0.107,1
"ATP7B",0.000941770703334485,0.332897915132301,0.038,0.029,1
"APLP1",0.000949190159961678,0.786310218048735,0.058,0.044,1
"HLA-DOA",0.000954177389087148,-0.690099278730601,0.024,0.034,1
"ARHGAP32",0.000955066368622298,-0.368340202147509,0.142,0.159,1
"UBL7",0.000955455924032106,0.2980065115786,0.26,0.232,1
"CSTB",0.000955566646447648,-0.258100535390188,0.646,0.653,1
"STEAP4",0.000956861956653167,-0.382363007388272,0.081,0.063,1
"GPR56",0.000965087294108117,-1.41553728476839,0.013,0.021,1
"XPO7",0.00096927082607661,-0.28068302069663,0.093,0.108,1
"IKBKE",0.000978668794014104,-0.782558836791801,0.053,0.069,1
"LEMD3",0.000981110197178306,-0.304294646910111,0.097,0.11,1
"RIMS4",0.000983846922359961,-0.916979292848225,0.027,0.039,1
"ANKRD20A12P",0.000986993697240504,-0.315977961642169,0.01,0.014,1
"DUOX1",0.000994533567739702,-1.11565178846802,0.016,0.025,1
"SLC3A2",0.00100155674915886,-0.307072606646456,0.366,0.392,1
"TPRG1",0.00100236651191672,-0.88031552033474,0.104,0.124,1
"SLC13A3",0.00101306353580255,-0.490066279868073,0.025,0.016,1
"SVOPL",0.00101786589465043,-0.874709891623752,0.005,0.013,1
"ZNF641",0.00101827743463625,-0.447276620183989,0.043,0.055,1
"KCTD7",0.0010229634026168,-0.559839314606054,0.041,0.048,1
"UTP11L",0.00102505399162128,-0.310118265470936,0.042,0.057,1
"YTHDF3-AS1",0.00103219569842162,0.625903042563707,0.077,0.065,1
"RHBG",0.00103322661857271,0.971348645720884,0.019,0.012,1
"SULT1E1",0.00103466260507228,0.854932003545167,0.015,0.008,1
"GRAP2",0.00103843677366842,-1.20677978240578,0.006,0.01,1
"MSN",0.0010389910303716,-0.547972847467844,0.204,0.234,1
"MINCR",0.00104083909520962,0.705248844160611,0.189,0.168,1
"VSTM2L",0.00104345488547427,1.52938404031677,0.019,0.008,1
"RBM15",0.001044207201329,-0.36508948114299,0.047,0.063,1
"HIST1H4A",0.00104587172529306,-0.723363335800597,0.008,0.012,1
"AC025580.1",0.0010547559427612,-0.723637064702743,0.011,0.021,1
"HDHD2",0.00107615916553355,0.36814316921869,0.132,0.111,1
"ZNF274",0.00107806363244445,-0.373553859940701,0.096,0.112,1
"FOXC1",0.001079387756873,0.373284614652726,0.059,0.053,1
"PALLD",0.00108284032148945,-0.65669347144758,0.207,0.236,1
"HN1",0.00108418977441065,1.34449412547659,0.066,0.047,1
"ZNF350",0.00108641658347366,-0.566059166438659,0.068,0.084,1
"EGR1",0.00108840672464732,-0.395374594165453,0.311,0.352,1
"C9orf89",0.00108994746765255,-1.31862555288683,0.007,0.011,1
"DHX16",0.00109004226082245,-0.414982722646118,0.126,0.143,1
"PGLYRP2",0.00111643360486076,0.986388147950995,0.034,0.025,1
"BNC1",0.00111949287243499,-1.09361653945969,0.006,0.014,1
"KCNAB1",0.00112046181019901,-1.04293966440448,0.007,0.014,1
"HIST1H4H",0.00112406801271205,-0.445294608532296,0.111,0.141,1
"CCDC170",0.00112836651558952,0.265557356609052,0.113,0.093,1
"ADGRG6",0.00114766727866672,0.394308048736111,0.048,0.037,1
"DCAF10",0.0011486333057128,-0.335229543607542,0.229,0.258,1
"MARCH1",0.00115172800984377,-2.10351149914933,0.007,0.012,1
"KDM6A",0.00115196183090327,-0.413181053339927,0.144,0.163,1
"HIST1H2BD",0.00115874527491891,-0.395877963682307,0.072,0.093,1
"PON3",0.00116627949568168,0.589868398212529,0.038,0.032,1
"PTGDS",0.00116757859987006,0.290242528149606,0.061,0.041,1
"MYO5A",0.00117111364337388,-0.287348317820883,0.077,0.096,1
"ATP6V1H",0.00117370353144122,0.313063112963166,0.258,0.239,1
"AC002467.1",0.00117489761377279,0.307987879270818,0.023,0.019,1
"FGF5",0.00117669705447294,-1.11382799100419,0.025,0.032,1
"DNAJB1",0.00118608507993622,-0.405209528523753,0.401,0.428,1
"CSKMT",0.00119332396868849,-0.330018422887189,0.081,0.09,1
"OSBPL6",0.00119838635813765,-0.582271567845819,0.027,0.036,1
"TMC8",0.00120540557493928,-1.20574347196916,0.018,0.026,1
"ITGA9",0.00120549118890249,0.7592762664165,0.016,0.01,1
"ASCL1",0.0012111042606489,0.330681225393623,0.032,0.047,1
"AGFG2",0.0012212077287408,0.623620390905038,0.042,0.033,1
"NXNL2",0.00122817205438043,0.890404504015161,0.046,0.03,1
"CXCR3",0.00123091048304409,-1.46130449415495,0.007,0.013,1
"TYR",0.0012385731064391,-1.47986771223594,0.015,0.023,1
"HAUS6",0.00124544258972868,-0.505689862087894,0.076,0.089,1
"PODXL",0.00124550000227823,-0.720518177385008,0.062,0.08,1
"MYH9",0.00125719413656642,-0.421872749169656,0.407,0.438,1
"SFRP4",0.00125921545721109,-1.99794389332283,0.006,0.013,1
"STOX2",0.00126170204859558,-0.762075215601471,0.015,0.024,1
"FAM78B",0.00127035456538759,-0.695968680201033,0.008,0.011,1
"ANPEP",0.00127458786889108,0.479382935912474,0.094,0.074,1
"CD3E",0.00127753869259503,-0.948180470504992,0.024,0.035,1
"ZBTB43",0.00127767383269988,-0.413230120098634,0.128,0.146,1
"DAAM2",0.00128087879571551,-0.818224248648055,0.029,0.035,1
"PATL2",0.00129217303494956,-0.948959566991443,0.01,0.013,1
"MRPL15",0.00129915389122073,0.343848624730381,0.297,0.276,1
"ADAMTS9-AS2",0.00130185500593219,-0.321575613919514,0.009,0.01,1
"LONRF2",0.00130237936209899,-0.388914797797155,0.056,0.07,1
"IMPA1",0.00130277001774009,0.2738971109965,0.102,0.087,1
"WDR93",0.00131182411475887,0.728752246634044,0.017,0.012,1
"IGFLR1",0.00131952282711169,-0.996605649926688,0.017,0.022,1
"TEKT4P2",0.00131984619494,-1.23824650990189,0.016,0.02,1
"BISPR",0.00133073711487195,-0.793151800383432,0.036,0.048,1
"KPNA1",0.00133314811118116,-0.316377053369618,0.175,0.202,1
"SPTLC3",0.00133327758081139,0.380766451502588,0.055,0.044,1
"TPM4",0.00133561202182509,-0.342162664661728,0.489,0.508,1
"TBC1D10C",0.00133684362326893,-1.21454597328434,0.014,0.021,1
"GDF5",0.00133731880943739,-1.09269236710472,0.005,0.012,1
"IRF9",0.00134305344282744,-0.546914372741313,0.055,0.067,1
"HIST1H2AG",0.00134371071951752,-0.648586771897554,0.028,0.042,1
"AKAP7",0.00134425966302842,0.374896427317578,0.032,0.023,1
"MYLK-AS1",0.00134928976369748,-0.352331931852615,0.024,0.029,1
"ZNF816-ZNF321P",0.00135763682913649,-0.445418766222047,0.022,0.028,1
"S1PR5",0.00136362892074605,-1.23852190473118,0.007,0.013,1
"PDIK1L",0.00136577245647738,-0.465870319852205,0.063,0.078,1
"EYA3",0.00136622622496423,-0.295491858704533,0.094,0.113,1
"RANBP3L",0.00137140320615418,0.534241993940777,0.023,0.014,1
"NRN1",0.00137253206216316,0.432691843614948,0.05,0.037,1
"SOCS4",0.00138365419525498,-0.402680749746661,0.089,0.105,1
"CD53",0.00139125977655412,-1.29465696801491,0.016,0.021,1
"UBXN7",0.00139372735116215,-0.399897886258022,0.142,0.168,1
"CABP4",0.00139836266347673,0.803068828367016,0.054,0.041,1
"AC124947.1",0.00140260462200426,0.535272816884922,0.013,0.008,1
"KLHL30",0.00141649653436356,0.960273961236823,0.014,0.007,1
"FRAS1",0.00141930812620098,-1.03834001750553,0.017,0.032,1
"FRMD3",0.00141948634301275,0.329411614460471,0.044,0.035,1
"KIAA1217",0.00142735998299903,-0.393081610604475,0.2,0.227,1
"ZNF608",0.00143127491896416,0.635492224182486,0.083,0.059,1
"HSPG2",0.00143179728048191,-0.664520831261493,0.103,0.124,1
"ADRB2",0.00143197139439788,-1.35831617920701,0.019,0.031,1
"MAL2",0.00143962120989187,-0.289793192430029,0.248,0.289,1
"ANKRD27",0.00144706588027711,-0.40001046231946,0.098,0.116,1
"CLN6",0.00144759249802254,0.53957334821335,0.166,0.142,1
"URGCP",0.00145121718886283,-0.315047529759491,0.118,0.141,1
"LIME1",0.00145720553375014,-1.07947635213845,0.015,0.027,1
"AKR1C1",0.0014624930982529,0.721434269837899,0.026,0.021,1
"FAIM2",0.00146734441256179,0.970532538433804,0.021,0.018,1
"PCSK1N",0.00147419980385696,0.303724143586018,0.118,0.099,1
"TYW1B",0.00147556872792678,-0.472168919043608,0.026,0.034,1
"MARCH3",0.00147585121305462,-0.343110715986238,0.065,0.088,1
"HS6ST2",0.00147765244228526,1.42167143670158,0.026,0.016,1
"SLC7A1",0.00148647535863824,-0.324404013313822,0.1,0.121,1
"DONSON",0.00148684400441879,-0.481566469917293,0.051,0.068,1
"DAPK1",0.00149086500575649,-0.570630615354779,0.056,0.071,1
"PRNCR1",0.00149114307897124,-0.548097538226975,0.011,0.017,1
"CBX6",0.00150502594434016,-0.349111035811167,0.118,0.141,1
"IGLC3",0.00150803553803751,-1.03274441907767,0.014,0.024,1
"MAVS",0.00152328559509928,-0.303938564307559,0.172,0.192,1
"IL20RA",0.00153388960337679,0.580228916099399,0.117,0.094,1
"LYPD6B",0.00153667661492315,-0.54211013507645,0.115,0.137,1
"CD2",0.00153711461953502,-1.34648478639468,0.018,0.03,1
"HPS5",0.00154368137455632,-0.481607985061207,0.083,0.103,1
"MYO6",0.00154473876743368,-0.334914991355116,0.304,0.332,1
"MFN2",0.00156077186855794,-0.352916496863975,0.126,0.142,1
"C12orf75",0.00157986466895053,0.296186854769668,0.166,0.15,1
"CLDN6",0.00158070062720021,-0.873196347577214,0.019,0.024,1
"TNFRSF21",0.00158796835307464,0.418528935694292,0.097,0.083,1
"AP000769.1",0.00158882973972219,-0.550560766036039,0.015,0.026,1
"ACSL4",0.00159719394274899,-0.656032846174786,0.062,0.071,1
"COL4A2",0.00160008898612382,-0.579547839226711,0.059,0.073,1
"SCGB2A1",0.00160063195379634,-0.561906613945041,0.043,0.061,1
"TMEM241",0.00160620081076962,-0.376397803390435,0.148,0.168,1
"C14orf142",0.00160632011478224,0.60987655880627,0.02,0.015,1
"TCEAL4",0.00161037520239547,0.31978155107425,0.441,0.413,1
"TMCC3",0.00161241648466797,-1.0134437057516,0.017,0.026,1
"PDLIM3",0.00161270788828166,-0.477970822078942,0.134,0.149,1
"C5orf49",0.00161459462251499,0.586858781245009,0.029,0.021,1
"COX7B2",0.00161960351163422,0.339947080548043,0.011,0.005,1
"LINGO1",0.0016286909304997,1.43794765200372,0.021,0.01,1
"LOC100216545",0.00163476537316779,-2.18588769631203,0.008,0.013,1
"TEC",0.00164327951201841,-0.588244616260519,0.009,0.011,1
"MYLK",0.00164691413356681,-0.417660778160994,0.118,0.135,1
"LOC401397",0.00165287273531962,-0.938088732074862,0.01,0.017,1
"LRP8",0.00166760510824469,-0.91075802979995,0.024,0.032,1
"KIF1B",0.00167435034572223,-0.342601051954782,0.144,0.163,1
"FAM20A",0.00167552061071604,-0.639965664910598,0.015,0.023,1
"GK5",0.00168654900098387,-0.442141267778647,0.139,0.162,1
"NEU3",0.00169317132278906,-0.504903994053265,0.03,0.039,1
"SEC14L4",0.00169641211889308,1.18463225464726,0.023,0.018,1
"MYOZ1",0.00170553413759357,1.33848308348153,0.017,0.008,1
"MIR222HG",0.00171153591421148,-0.629581067532106,0.025,0.037,1
"PCDH18",0.00171743591392672,-0.902858223558316,0.007,0.014,1
"GDF11",0.00173055543372256,-0.52915727417345,0.023,0.028,1
"AC005837.1",0.00173364018114746,-0.66809477012219,0.006,0.011,1
"APOL6",0.00173773773742896,-0.780280498977667,0.122,0.15,1
"LOC100126784",0.00173916696647332,-1.69260393389106,0.009,0.016,1
"FBXO34",0.00174888811835859,-0.356145650539158,0.096,0.111,1
"ZNF785",0.00175039849513125,-0.393786870056719,0.069,0.079,1
"LINC01089",0.00175573938928831,-0.258130704717948,0.097,0.092,1
"DLX3",0.00175737171285265,0.710910860922673,0.028,0.022,1
"KCNK2",0.0017589276611637,0.550519022000916,0.012,0.007,1
"EXOC8",0.00176261437030867,-0.341784221362456,0.064,0.077,1
"ZMIZ2",0.00176763548979672,-0.612791860363908,0.163,0.19,1
"CST6",0.00177428614199731,0.81805723730511,0.046,0.037,1
"LAG3",0.00177482063818994,-0.698991421771858,0.016,0.026,1
"VGLL4",0.00179707864478889,-0.284522366652851,0.307,0.327,1
"MAP3K5",0.0018036346194437,-0.264658225813318,0.036,0.041,1
"ONECUT2",0.0018075690625622,1.56737286791726,0.035,0.03,1
"VPS13A",0.00180938271419242,-0.355350659847709,0.131,0.149,1
"PPP1R15A",0.00181378302187666,-0.705975654332775,0.29,0.328,1
"PAWR",0.00182329054457707,-0.353929934033543,0.188,0.218,1
"PHF21A",0.00182853023144104,-0.30467058252029,0.106,0.118,1
"DACH1",0.001859561334592,0.377837223381928,0.074,0.055,1
"PLPBP",0.00186105582364854,-0.370390653098814,0.176,0.209,1
"SHISA9",0.00186193181288788,-0.848715550986641,0.038,0.051,1
"TMEM37",0.00186406095403364,0.33127622493445,0.022,0.017,1
"MCC",0.00187037248634984,0.448679000113071,0.097,0.075,1
"DPH3P1",0.00187276065074527,-0.591420197440746,0.013,0.008,1
"HEPACAM2",0.00187610521053619,-0.456667964482671,0.028,0.039,1
"ATHL1",0.00187795986897601,1.65471494361142,0.013,0.007,1
"RELT",0.00190079212501849,-0.514579824256337,0.02,0.028,1
"ZNF264",0.00190847607272056,-0.521866451937697,0.1,0.115,1
"AC007032.1",0.00190956042644012,0.671665250246924,0.03,0.021,1
"TPTEP1",0.00191024369807407,1.94583328827668,0.012,0.006,1
"SLC16A14",0.00192918391641506,-0.958599601602032,0.015,0.021,1
"TBC1D2",0.00193642500000721,-0.348617363332007,0.051,0.064,1
"AC068888.1",0.00194898389019468,-0.261024917021073,0.103,0.117,1
"SLC35E1",0.00195017636672264,-0.268927274322881,0.148,0.163,1
"GATAD2A",0.00195151101727824,-0.444359474597248,0.138,0.155,1
"CGNL1",0.00195309379573025,0.36375682973744,0.108,0.098,1
"ATP2A3",0.00195348485355975,-0.825757160842692,0.067,0.078,1
"WDR37",0.00195669189412717,-0.427283823861447,0.08,0.097,1
"AC034243.1",0.00196035285563609,0.304572937727929,0.028,0.022,1
"CXCR4",0.00196949823553101,-0.959904839449924,0.054,0.07,1
"FAM83F",0.00197566810158532,-0.565628820324202,0.048,0.063,1
"PDE3B",0.00198317600933564,-1.22949677345106,0.013,0.017,1
"TBC1D16",0.00201576703034564,-0.27429248747478,0.165,0.183,1
"HCN2",0.002025677189962,-2.17850329647696,0.007,0.015,1
"ISOC1",0.00203028329801681,0.262394627931698,0.187,0.167,1
"AFTPH",0.00203551471858809,-0.382244607346559,0.19,0.218,1
"NRM",0.00203589796390409,-0.445215867554024,0.061,0.073,1
"UBE2V2",0.00204165161704047,0.376966432537752,0.378,0.351,1
"DIAPH1",0.00204390687775707,-0.294079675281897,0.147,0.169,1
"FRMD4A",0.00205085411573263,-0.48704375009956,0.084,0.101,1
"STAC2",0.00206068698203059,0.513791421058252,0.093,0.069,1
"CRHR1",0.00207351786858997,-1.11628097057684,0.006,0.012,1
"MMP24",0.00207605711351374,1.37399002292257,0.014,0.007,1
"ANXA8",0.00207701624727714,-0.351856156055283,0.016,0.024,1
"SATB1",0.00208641421949159,-0.530794370689896,0.051,0.065,1
