"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GZMK",0.135644193859938,-1.31191082826574,0.011,0.022,1
"PMPCA",0.135658486752454,0.522168459624567,0.182,0.24,1
"TTC3",0.135666060230951,0.364445902467046,0.43,0.596,1
"CBLC",0.135690052061495,0.59784677822396,0.105,0.142,1
"SMPD4",0.135736905015468,1.30077666946975,0.107,0.08,1
"NEMP2",0.135753191157313,1.18061866462691,0.045,0.025,1
"EPM2A",0.135787699338422,-1.66060880074113,0.004,0.011,1
"RP11-1007O24.3",0.135787699338422,-1.26679935993664,0.004,0.011,1
"RP4-605O3.4",0.135815707960994,1.59251456545707,0.049,0.029,1
"ELK4",0.135914126099069,1.09607465973538,0.199,0.175,1
"LINC01287",0.135948775473112,0.923413959868237,0.02,0.007,1
"THUMPD2",0.136012479839996,0.937995308891629,0.111,0.084,1
"AC114271.2",0.136029821460838,-1.96104663836528,0.004,0.011,1
"FAM120B",0.136110565947923,1.40140163014805,0.062,0.04,1
"CTC-524C5.2",0.13627541266043,1.25561632595059,0.079,0.055,1
"ZBTB40",0.136349504055184,0.951354622486541,0.045,0.025,1
"ZNF701",0.136756855856882,1.70677760658049,0.044,0.025,1
"LACTB2-AS1",0.136758187991492,-1.54605151718938,0.004,0.011,1
"EEF1A2",0.136837322864486,0.298583936652687,0.019,0.033,1
"EVI2A",0.137001644395136,-1.44977332368067,0.004,0.011,1
"CTD-2005H7.1",0.137001644395136,-0.973896043691271,0.004,0.011,1
"METTL25",0.137014552234964,0.902151060312707,0.036,0.018,1
"DAGLA",0.137093329179254,0.555646537235434,0.02,0.007,1
"CTA-363E19.2",0.137245434997748,-1.46694406013907,0.004,0.011,1
"OTX1",0.137278356754698,1.8451626642159,0.015,0.004,1
"FBXO4",0.137303477901585,0.427928914312675,0.116,0.153,1
"TBC1D32",0.137373344580035,0.692194682394171,0.026,0.011,1
"RP11-16E12.2",0.137430356581939,1.85183223007923,0.015,0.004,1
"MED13L",0.137465308789312,0.96187124756321,0.172,0.145,1
"ZC3H4",0.137560873718669,0.517196109967474,0.095,0.127,1
"TMEM132B",0.137734019803719,-0.919608215338783,0.004,0.011,1
"DIRAS3",0.137978814508437,-0.880650443552357,0.004,0.011,1
"DPP10",0.137978814508437,-0.535412535912613,0.004,0.011,1
"RP11-178C3.2",0.137978814508437,-0.781897067509284,0.004,0.011,1
"BCCIP",0.138015409779185,0.468745582355823,0.173,0.225,1
"COX15",0.138069800318404,0.278225803482127,0.123,0.16,1
"AC009948.5",0.138192303159966,1.5234976143196,0.015,0.004,1
"HMGN2",0.138292806012889,0.869360360435934,0.621,0.775,1
"FAM162B",0.138469409773028,-0.932443285452706,0.004,0.011,1
"RP11-458D21.1",0.138469409773028,-0.723161803294501,0.004,0.011,1
"CCDC186",0.138496285607426,1.07780087970431,0.176,0.149,1
"PLAGL1",0.138584591625216,-0.518303089015029,0.011,0.022,1
"ANKDD1A",0.138651031235784,1.76871382818199,0.015,0.004,1
"SRPX",0.138715210832894,-0.7900744081365,0.004,0.011,1
"SIDT1",0.138715210832894,0.476519629283426,0.004,0.011,1
"LAIR1",0.138740699017064,-0.288591682049354,0.011,0.022,1
"ORAI2",0.138757440173001,1.20920610429798,0.118,0.091,1
"MON2",0.138780196988787,0.672314570877739,0.169,0.222,1
"RSPH9",0.138804200977967,1.04861610628368,0.015,0.004,1
"SPATA5",0.13891665145567,-0.45744295010261,0.042,0.062,1
"CLSTN3",0.138973981564604,0.546888681837081,0.074,0.102,1
"TFCP2",0.139268251186061,1.04271922622434,0.087,0.062,1
"RP11-635N19.1",0.139302643622041,0.29481985040016,0.036,0.055,1
"RP11-242D8.1",0.139330659007902,1.08269839957485,0.062,0.04,1
"NAP1L2",0.139418183470806,0.895986202537096,0.015,0.004,1
"PTBP2",0.139586245386373,1.49685632732055,0.09,0.065,1
"CTD-3001H11.2",0.139837245801951,-0.530885922794168,0.011,0.022,1
"CBR3",0.139880040724604,0.498078278923985,0.015,0.004,1
"ATP6AP1L",0.139891592010811,0.409440169030454,0.022,0.036,1
"CTBP1",0.139926186132815,0.823546676643965,0.312,0.298,1
"ATP6V1E2",0.139968273530941,1.45083443586381,0.044,0.025,1
"TWISTNB",0.140053098370097,0.349056817849548,0.236,0.302,1
"RBBP6",0.140102395047581,0.42503701381573,0.26,0.335,1
"SPIN1",0.140257939321417,1.02708714159091,0.228,0.207,1
"MKLN1",0.140458548928203,0.661254339700995,0.306,0.411,1
"DNAL4",0.140486631609808,1.09133937101005,0.114,0.087,1
"ARHGAP35",0.140663217406945,0.382436069113685,0.181,0.229,1
"TSACC",0.140701102577359,1.23475022058062,0.03,0.015,1
"ADAMTSL2",0.140782440583846,-0.616797204450561,0.011,0.022,1
"C6orf1",0.140949185410644,0.90796373701002,0.285,0.273,1
"RNF44",0.141116156886289,1.17779722916102,0.144,0.116,1
"FLRT2",0.141133978222475,1.18021622404838,0.083,0.058,1
"TYSND1",0.141172061047897,0.926548547961936,0.118,0.091,1
"ZNF84",0.141328753233706,1.28995946780432,0.094,0.069,1
"IKZF5",0.141682025614615,0.473660209619255,0.075,0.102,1
"TANK",0.141821710164275,0.419880341099646,0.308,0.4,1
"INVS",0.141992246752943,-0.373235100262379,0.016,0.029,1
"CCDC7",0.142123086440794,1.50294686646577,0.035,0.018,1
"P3H4",0.142299025056512,0.926748962194678,0.146,0.116,1
"USP3-AS1",0.142524426159841,-0.649601832266499,0.016,0.029,1
"ANKRD9",0.142596177608099,1.21429036352752,0.086,0.062,1
"NCBP2-AS2",0.142847298795417,0.367251485543723,0.243,0.309,1
"CD4",0.142968116026765,-0.990601756719868,0.009,0.018,1
"GABPB1-AS1",0.143143737114698,0.677803173208988,0.176,0.229,1
"RP11-345P4.10",0.143146661806583,-1.32021512015452,0.009,0.018,1
"EVC2",0.1434861301805,1.24125905532002,0.03,0.015,1
"VPS37B",0.143594129018021,1.28037437769716,0.17,0.145,1
"TBC1D15",0.143797488930759,0.999878196312489,0.212,0.185,1
"IWS1",0.143898560111446,0.466085140661145,0.171,0.218,1
"ATP6V1H",0.143946617114376,0.302275301908008,0.217,0.273,1
"MCPH1",0.14395188421393,0.880434435234742,0.044,0.025,1
"C5orf42",0.144021502502331,1.32830412182054,0.083,0.058,1
"RPE",0.144047377021291,0.758542047558854,0.194,0.164,1
"HMCES",0.144200917794313,0.373783314878022,0.171,0.218,1
"TAS2R14",0.144264722183164,1.59550343895726,0.025,0.011,1
"RAB35",0.144560509975238,1.06736039460663,0.144,0.116,1
"SACM1L",0.144571960322054,0.259484235085435,0.093,0.124,1
"BACE1-AS",0.144668466284711,1.83193141738783,0.02,0.007,1
"ZNF248",0.144787288777016,1.53444631892449,0.053,0.033,1
"SFI1",0.144889994427945,1.45376363433486,0.07,0.047,1
"MFAP2",0.144938199907845,1.62135191509889,0.02,0.007,1
"CABP4",0.14494154099119,-1.13980499885785,0.009,0.018,1
"SMPD2",0.145101302414387,0.756860224974798,0.071,0.047,1
"PLA2G1B",0.14510839728873,-1.82711286000647,0.006,0.015,1
"ERMARD",0.145126688602956,-0.358229716409816,0.036,0.055,1
"BRD4",0.145182764353201,0.429234547096257,0.308,0.396,1
"DNAJC27-AS1",0.145403202650388,1.78127547516645,0.044,0.025,1
"AFTPH",0.145442049716656,0.903341636644146,0.246,0.222,1
"PTGS1",0.145614219444126,1.88440498741929,0.02,0.007,1
"ENGASE",0.145736558441163,0.291281956570207,0.072,0.098,1
"BOP1",0.145763428664063,1.16713380073257,0.182,0.16,1
"LL22NC03-2H8.5",0.145843728370909,1.82402805491486,0.052,0.033,1
"DYX1C1",0.14584997116349,1.03807266731847,0.058,0.036,1
"GABPB2",0.145975263767996,0.314188921387248,0.084,0.113,1
"ARHGAP39",0.146156771103589,1.67126644259223,0.02,0.007,1
"PRDX2",0.146162232106989,0.302091152715682,0.663,0.902,1
"LA16c-380H5.5",0.146292650435742,1.33442310914138,0.02,0.007,1
"UBALD2",0.146386067847163,0.806746543966042,0.277,0.255,1
"MICAL1",0.146474097484156,1.02708214277922,0.044,0.025,1
"GPRIN3",0.146564699053998,1.60950457016017,0.02,0.007,1
"MFSD4",0.146564699053998,1.87305340784427,0.02,0.007,1
"SEC23B",0.14669987539193,0.853637653252658,0.186,0.156,1
"TTC23",0.146736799748075,1.0020405316983,0.05,0.073,1
"CD96",0.146753610809683,-0.719646555391685,0.009,0.018,1
"LRRC8C",0.146753610809683,-0.641570051197508,0.009,0.018,1
"LINC00997",0.146837134518364,1.64736099432555,0.02,0.007,1
"RP11-95P2.3",0.146935766608992,-0.562683837093514,0.009,0.018,1
"ARHGEF25",0.146973497408075,1.5936248571311,0.02,0.007,1
"RP11-290F5.1",0.146991180900182,-0.98431904623833,0.006,0.015,1
"AC005253.2",0.146991180900182,-1.35220359889645,0.006,0.015,1
"PPIL4",0.147061668927896,1.03653404741843,0.151,0.124,1
"NAA15",0.147121909718946,1.02501720719542,0.2,0.175,1
"ACP5",0.147240733277428,1.69643312639889,0.215,0.207,1
"PSMD11",0.147260292249573,0.807250439874189,0.415,0.455,1
"RP11-154J22.1",0.147412103111063,-1.90101893408111,0.006,0.015,1
"RP11-755B10.3",0.147412103111063,-0.642814774531773,0.006,0.015,1
"MRPL30",0.147420939230186,0.383828352022991,0.114,0.149,1
"IRF2BPL",0.147736808347897,0.573738943597329,0.113,0.149,1
"RP11-596C23.2",0.147793709222129,1.76549617903079,0.02,0.007,1
"HAUS6",0.14796267579296,1.39472605731873,0.086,0.062,1
"SLC4A11",0.148067889062077,0.959888804483548,0.02,0.007,1
"HABP4",0.148110913757002,0.703708838936485,0.066,0.044,1
"FCGR2A",0.148256710924802,-0.876206123790796,0.006,0.015,1
"RP11-359I18.5",0.148256710924802,-0.555844925743845,0.006,0.015,1
"HDAC7",0.148285292672162,1.18527410639179,0.136,0.109,1
"TAB1",0.148450902799357,0.297461807249236,0.041,0.062,1
"RP11-1277A3.1",0.148468439351784,-0.452718411400401,0.006,0.015,1
"ZNF300",0.14847988721779,0.984922066218616,0.02,0.007,1
"GPN2",0.148482319540581,0.261469682724035,0.096,0.127,1
"CTD-2659N19.10",0.148582957675786,0.461029778462652,0.009,0.018,1
"ARNT",0.14865168354884,0.481184222345661,0.132,0.171,1
"ZMYND12",0.148680398630643,-0.643411066508088,0.006,0.015,1
"ARHGAP15",0.148680398630643,-0.91937834811896,0.006,0.015,1
"IPCEF1",0.148680398630643,-0.798045045007324,0.006,0.015,1
"SLAMF9",0.148680398630643,0.364029507501109,0.006,0.015,1
"TBC1D8",0.148765727173589,0.469053309308557,0.071,0.098,1
"NCR3LG1",0.148851824065863,0.829780107183253,0.025,0.011,1
"METTL1",0.149106410859953,1.10383688460357,0.111,0.084,1
"ZNF395",0.149316965976445,1.20030926448266,0.09,0.065,1
"ZNF382",0.149444620443295,0.691698350432124,0.02,0.007,1
"ZBTB7C",0.149530546883413,-0.8212498177956,0.006,0.015,1
"ZMYND19",0.149535022665352,1.47009276697323,0.052,0.033,1
"MSL3",0.149654238997939,0.952136372852189,0.122,0.095,1
"CALCB",0.149957009521829,-0.756890712588754,0.006,0.015,1
"MED10",0.150004888512079,0.322690478745456,0.344,0.44,1
"R3HCC1L",0.150381531539084,1.34408413100954,0.061,0.04,1
"LONRF1",0.150442211724105,1.35008788422522,0.077,0.055,1
"PDX1",0.150751561644916,-1.07931716522119,0.014,0.025,1
"GPBAR1",0.15081271703687,-0.509990720196108,0.006,0.015,1
"CUL2",0.150832090855942,0.975711500246021,0.138,0.109,1
"TXLNA",0.150953996968712,0.532163548489139,0.143,0.185,1
"NUCKS1",0.150991166164927,0.337947723569979,0.705,0.887,1
"TBC1D23",0.1512869659888,1.15626572185356,0.147,0.12,1
"TADA2A",0.151318387855968,1.03551587543419,0.048,0.029,1
"CAMK2N2",0.151339261008736,2.73434599495633,0.014,0.004,1
"HIST1H4C",0.151437904194951,1.70119320933754,0.427,0.487,1
"EXT1",0.151494270572065,1.21679811735477,0.213,0.196,1
"KLHDC1",0.151501420692893,-0.911380998104676,0.014,0.025,1
"BBS12",0.151506259276999,2.16669652657614,0.014,0.004,1
"MYBL1",0.151673397873148,1.46899294435276,0.014,0.004,1
"BCLAF1",0.15172815799894,1.01674522505737,0.355,0.375,1
"RP5-882C2.2",0.151952697879201,-0.571119446869081,0.014,0.025,1
"UCKL1-AS1",0.152008096291238,1.42530434137034,0.014,0.004,1
"HMGN3-AS1",0.152008096291238,1.60286012170185,0.014,0.004,1
"THAP9-AS1",0.152337095464493,1.07844469665423,0.174,0.149,1
"MADCAM1",0.152343356746817,1.97993681695027,0.014,0.004,1
"PNO1",0.152415462735028,0.91633081071572,0.186,0.16,1
"RP11-378A13.2",0.152511197889656,1.2760099585849,0.014,0.004,1
"LINC00664",0.152511197889656,1.48537359105036,0.014,0.004,1
"LINC00847",0.152539983402747,-0.544231488505023,0.025,0.04,1
"CCNT2",0.152699483659834,1.02020477461313,0.187,0.16,1
"IQCH",0.153015565702026,1.38122978429737,0.014,0.004,1
"C9orf114",0.153047742499476,0.392070561183961,0.096,0.127,1
"REV3L",0.153108719549547,1.13322760736476,0.142,0.116,1
"ADAM32",0.15318396996818,1.37263741928663,0.014,0.004,1
"SLC16A1-AS1",0.15320930852202,0.332947196725406,0.079,0.105,1
"FECH",0.153274710464894,1.21496835472727,0.078,0.055,1
"SLC44A2",0.153289391402537,1.09999625428362,0.138,0.113,1
"RP11-66H6.3",0.153352515165608,0.929549157548259,0.014,0.004,1
"KIAA1614",0.153521201354395,1.12487225843175,0.014,0.004,1
"CTD-2256P15.1",0.153521201354395,0.987634751669757,0.014,0.004,1
"FAM72A",0.153690028594579,0.828490146702389,0.014,0.004,1
"AC062029.1",0.153690028594579,1.07012789816237,0.014,0.004,1
"DDX59",0.153719188001939,0.759830560675334,0.083,0.058,1
"NFIL3",0.153772345903285,0.481436818979852,0.092,0.124,1
"BBC3",0.153784397347037,0.72867487612885,0.116,0.087,1
"H1F0",0.153829774730589,0.390815068158756,0.424,0.564,1
"TNKS2",0.15396479962593,1.19101791711543,0.188,0.164,1
"RPS6KA4",0.154066677796706,0.752219658956648,0.11,0.084,1
"ABCD1",0.154075501840806,1.17317545699633,0.052,0.033,1
"ELF1",0.154169607912296,0.788181482423667,0.281,0.269,1
"CTD-2186M15.3",0.154595846909252,-0.312509782840493,0.022,0.036,1
"HSPB11",0.154625513929584,0.835509430690358,0.404,0.44,1
"CTD-3065J16.9",0.154630767008214,1.33012702134955,0.039,0.022,1
"RMND1",0.154732250231605,0.812453544781064,0.098,0.073,1
"ACYP1",0.154907317467696,0.791574927038742,0.115,0.087,1
"UPF3B",0.15492347363668,1.07163780772474,0.203,0.182,1
"NACC2",0.154992692241475,1.2701441220792,0.116,0.091,1
"CDKL5",0.155362094713796,0.990765621987587,0.048,0.029,1
"APEH",0.155494150609425,0.45725928533491,0.255,0.32,1
"MACROD1",0.155540320461288,1.07992327445564,0.232,0.218,1
"ATP2A2",0.155569117469947,0.307354194690886,0.373,0.491,1
"PUM3",0.155931620044337,1.19192968572647,0.149,0.124,1
"KIAA1468",0.156086669212126,1.4109011148137,0.081,0.058,1
"RPF2",0.15633782643632,0.897246711620374,0.271,0.255,1
"PON2",0.156840577281456,0.514642619296259,0.56,0.687,1
"PDGFRA",0.156849168589507,1.7330374887788,0.024,0.011,1
"ARHGAP8",0.156870509660239,2.49310877383735,0.019,0.007,1
"TRIQK",0.156982667037493,0.887469562450539,0.229,0.207,1
"LA16c-431H6.6",0.157168347183041,0.99399798085621,0.034,0.018,1
"DIS3",0.157296860127936,1.10142221344194,0.164,0.138,1
"CDC26",0.157506174009188,0.308957914477497,0.258,0.324,1
"ZNF33A",0.157647337564354,0.266950568571317,0.161,0.204,1
"FSTL1",0.15790593356758,0.375510295338513,0.07,0.047,1
"CEP63",0.157911902313755,0.330364474001042,0.084,0.113,1
"PSMD9",0.157983317168344,0.913379292295105,0.204,0.178,1
"RP11-16E18.3",0.158036564186265,1.89827215554931,0.019,0.007,1
"SLC20A2",0.158065054738586,0.402932312274495,0.169,0.215,1
"FBXL19",0.158132714583258,1.30956630201005,0.052,0.033,1
"ZBTB41",0.158233139732813,0.940365177664555,0.16,0.135,1
"SLC30A7",0.158282114355243,0.313759955440662,0.244,0.302,1
"TARDBP",0.158643374242665,0.811825322031034,0.25,0.225,1
"RDH14",0.158737954580372,0.593826138183787,0.176,0.145,1
"CLDN12",0.158837248859353,0.973954010732026,0.305,0.305,1
"USP40",0.158867382101654,0.549473804151393,0.116,0.153,1
"C5orf63",0.158954295704301,1.02969207109788,0.094,0.069,1
"FAM220A",0.158985554658915,0.466062924165406,0.062,0.087,1
"DUSP7",0.159045152985026,0.985489202602235,0.024,0.011,1
"SYT15",0.159062236677975,1.76039316113802,0.019,0.007,1
"TAF6L",0.159074789074401,1.08884121350136,0.052,0.033,1
"TFAP4",0.159152465992594,0.720985255307134,0.075,0.051,1
"DIRC2",0.159156768597265,1.18773542597915,0.086,0.062,1
"RP11-152N13.5",0.159209171588177,1.79221880825292,0.019,0.007,1
"COX17",0.1592859300404,0.372925141552678,0.726,0.876,1
"COX10",0.159340351529123,0.414963951285634,0.06,0.084,1
"FOXN3-AS1",0.159356209172254,1.58227897937499,0.019,0.007,1
"FAAH",0.159363452079382,0.350311742245598,0.087,0.116,1
"TACC3",0.159420548954075,1.04490154782447,0.061,0.04,1
"C21orf91",0.159501042646358,0.726172453078343,0.044,0.025,1
"LRRFIP1",0.159554970559356,0.431837334963877,0.496,0.691,1
"GTF3C4",0.160327989125097,1.19352761228267,0.073,0.051,1
"ADAM22",0.160536210360934,1.39911025965463,0.019,0.007,1
"RWDD3",0.160684173605028,1.83580738133445,0.019,0.007,1
"RP3-395M20.8",0.160721496873483,1.35475988715495,0.1,0.076,1
"PSME4",0.160771041575435,0.480050513064685,0.185,0.233,1
"GPAT3",0.161292374817089,-0.326199285847947,0.068,0.091,1
"TCTEX1D2",0.16141367535927,0.998704867054919,0.111,0.084,1
"RP11-1398P2.1",0.161579206724632,1.54443737054214,0.034,0.018,1
"GINS2",0.161618415855202,0.955272390818077,0.089,0.065,1
"PPP3CB",0.161687712591862,1.4090303034391,0.134,0.109,1
"DUSP9",0.16175127663634,1.86988501945366,0.055,0.036,1
"NFYB",0.16179184140195,0.397095578204469,0.186,0.233,1
"WDR77",0.162147612373512,0.712316451294418,0.138,0.109,1
"GBP4",0.162257583292834,1.51640197934412,0.052,0.033,1
"CLCN2",0.162262976644503,2.16036791314661,0.029,0.015,1
"ORC3",0.162402475582971,1.19802903932692,0.101,0.076,1
"MED9",0.162433665488739,-0.42066010349115,0.062,0.084,1
"FAM228B",0.162518328561737,0.627303707905141,0.039,0.022,1
"UBA7",0.162534631718721,0.530800591539704,0.054,0.076,1
"RP5-1085F17.3",0.162752126120798,1.12966630018225,0.048,0.029,1
"C16orf52",0.16281558314717,0.71964428575441,0.094,0.069,1
"AGFG2",0.162892183995851,1.1862532447831,0.255,0.244,1
"TIMM21",0.163486124145966,1.14503031976684,0.082,0.058,1
"LPIN3",0.163610316343172,0.525519262415659,0.092,0.124,1
"XRN1",0.164249612397345,0.926633736054794,0.211,0.189,1
"PCIF1",0.164504208355904,0.433166450802722,0.102,0.135,1
"DNAJC3",0.164553657653947,0.403485801542313,0.45,0.589,1
"UBXN11",0.16466238771997,0.879982269473561,0.106,0.08,1
"FBXL2",0.164677999498964,1.52414837161757,0.051,0.033,1
"BTRC",0.164936777819056,0.996607020191661,0.048,0.029,1
"SLC22A5",0.165393001194414,0.879480348775446,0.094,0.127,1
"DCTPP1",0.165699388651961,0.745095528547186,0.348,0.353,1
"RP11-6F2.5",0.165912242389183,1.30609137514582,0.029,0.015,1
"POC5",0.166046835700533,1.27653212553157,0.043,0.025,1
"RBAK",0.166173050994097,0.255410515008972,0.072,0.098,1
"KANSL1L",0.166185178587724,0.521516365424401,0.087,0.116,1
"UBE2Q1",0.166221739742877,1.17909510993314,0.234,0.218,1
"HAUS5",0.166450820680221,1.12303473447025,0.043,0.025,1
"ADAMTS1",0.166474382818952,0.301175183274542,0.072,0.098,1
"CTGF",0.166479369407065,1.00259987819347,0.218,0.193,1
"CSF1",0.166480338408401,1.03395077675048,0.069,0.047,1
"CH17-189H20.1",0.166482626852366,1.11330759417141,0.272,0.269,1
"RALB",0.166682656178008,1.09200746936186,0.186,0.164,1
"UNC5B",0.166710991887008,0.286108723933807,0.025,0.04,1
"TSPYL5",0.166736618398338,2.1671082084705,0.013,0.004,1
"OXTR",0.166872979714017,-0.517244678027306,0.012,0.022,1
"COL5A1",0.166919980762937,2.66896284504005,0.013,0.004,1
"MYO1G",0.166919980762937,1.94565792391378,0.013,0.004,1
"ROGDI",0.16699466452375,0.344868013390364,0.161,0.204,1
"RAB31",0.167058183132034,1.13332660489317,0.043,0.025,1
"ARMT1",0.167059280315185,1.23529560282737,0.161,0.138,1
"PAPPA",0.167103494635644,2.609639942743,0.013,0.004,1
"PHKA2",0.167171280178252,0.398625523001129,0.124,0.16,1
"NEMF",0.167339007586392,0.524758667623413,0.213,0.269,1
"GIGYF1",0.167454510909954,0.724393457130695,0.232,0.302,1
"AL591893.1",0.167470977143739,2.58967489628413,0.013,0.004,1
"MB",0.167654945898158,1.63829857717905,0.013,0.004,1
"CH17-360D5.3",0.167654945898158,1.03922282923213,0.013,0.004,1
"PPID",0.167765178054082,0.37824156904246,0.228,0.287,1
"C4A",0.167933260370654,-0.529167707153388,0.012,0.022,1
"HELZ",0.168052213184338,0.316324825334733,0.214,0.265,1
"RAD17",0.168100635362916,0.383011605868141,0.103,0.135,1
"TIMP4",0.168207758354054,1.23531619240674,0.013,0.004,1
"TRMT2A",0.168267896512244,0.466360767070164,0.161,0.207,1
"MOK",0.168341458570618,0.515858757837726,0.078,0.055,1
"MYLK-AS1",0.168469148566112,-0.847906365843084,0.02,0.033,1
"CRIPAK",0.168609273577532,0.846896791975109,0.034,0.018,1
"FCMR",0.16876194716995,1.14117933874325,0.013,0.004,1
"FNDC3A",0.168925372807623,0.475136160572956,0.217,0.273,1
"RGPD5",0.16894697939216,1.46323121498515,0.013,0.004,1
"ATXN1L",0.169148219071677,0.294097658954799,0.076,0.102,1
"TAF5",0.169163529150673,-0.534621216451935,0.02,0.033,1
"UBQLN4",0.169173640673941,1.35508963386756,0.136,0.113,1
"ANKRD42",0.169346146441754,0.481507492385412,0.063,0.087,1
"PRG4",0.169384062039085,0.848801277613069,0.059,0.084,1
"ZNF652",0.169554371733364,1.32313571310419,0.144,0.12,1
"RP11-119B16.2",0.169630320139597,-0.956594620024093,0.029,0.044,1
"RBM42",0.169737487290072,0.333308703101944,0.315,0.404,1
"LEF1",0.169804103288984,1.73026160710519,0.024,0.011,1
"AC009961.3",0.169874424088483,0.617910572000204,0.013,0.004,1
"RP13-401N8.1",0.169942071236579,2.21486473880853,0.024,0.011,1
"GLMN",0.170038974826164,0.698147370407267,0.069,0.047,1
"ZADH2",0.170185950422397,1.09458069445684,0.096,0.073,1
"PTPDC1",0.170771644028339,1.52572687256827,0.024,0.011,1
"BTN3A1",0.171518014660234,0.43606173095306,0.082,0.109,1
"CTA-204B4.2",0.171743308424717,1.41422655327991,0.024,0.011,1
"ZBTB45",0.171858374327407,0.772629707349572,0.034,0.018,1
"UTP14C",0.172095926099439,0.390547126458375,0.094,0.124,1
"ALG13",0.172108538770008,0.415399469410551,0.207,0.262,1
"RBPMS-AS1",0.172244323356659,-0.497352254664847,0.02,0.033,1
"ZNF253",0.172378796097117,-0.415408014951969,0.026,0.04,1
"TMEM222",0.172400324944583,0.477622913069423,0.185,0.236,1
"SAP30L",0.172480569851221,0.26848457754572,0.091,0.12,1
"RABGGTB",0.172796417871987,0.417522717609625,0.352,0.44,1
"MC1R",0.173138569884847,1.38451594199395,0.024,0.011,1
"CFDP1",0.173164624328214,0.686392757006254,0.496,0.564,1
"THAP4",0.173512424922409,0.602287503417415,0.204,0.262,1
"ZNF675",0.173597733144736,1.92510022291878,0.019,0.007,1
"UGT2A1",0.173597733144736,1.71865795010276,0.019,0.007,1
"NPC1",0.173954673454124,0.928804507436921,0.109,0.084,1
"FKRP",0.174009701439292,1.40747223223003,0.043,0.025,1
"SLC26A3",0.174075575941001,1.70314419176943,0.019,0.007,1
"LYAR",0.174083558489784,-0.311695696217609,0.114,0.142,1
"HPRT1",0.174107692260436,0.777918214885161,0.292,0.284,1
"COQ10B",0.174438270002185,0.735018635355206,0.254,0.229,1
"TAP2",0.174663871250832,1.06435492566741,0.146,0.12,1
"B3GNT4",0.175034207632083,1.52241407692473,0.019,0.007,1
"MYCBPAP",0.175034207632083,1.88973449904028,0.019,0.007,1
"USP14",0.17507452686844,0.760566577341481,0.299,0.287,1
"CCNJL",0.175194361880708,1.37462245196682,0.019,0.007,1
"POMGNT2",0.175329547394245,0.436946120999184,0.048,0.069,1
"ARMCX4",0.175382570084234,1.55935799238343,0.033,0.018,1
"SPAG5",0.175388586342904,0.565823001238254,0.024,0.011,1
"KIN",0.175565905660235,0.761272353537671,0.162,0.135,1
"C10orf111",0.175675480679171,1.23167791472468,0.019,0.007,1
"RP11-48B3.4",0.175813511472759,1.49665655685676,0.029,0.015,1
"BCL2L14",0.175836072409388,1.22019333784567,0.019,0.007,1
"RPS6KB1",0.175907301466967,1.26667055548173,0.143,0.12,1
"MED4",0.17603958158925,0.429066194951375,0.269,0.338,1
"CISD1",0.176345168704276,0.822967772506478,0.455,0.535,1
"CHMP2B",0.176468819796717,0.72333672024555,0.353,0.356,1
"UQCR10",0.17652075286398,0.25637435263804,0.834,0.96,1
"ZNF714",0.176720180182904,1.45716084262605,0.029,0.015,1
"LINC00482",0.176849988202183,1.53405962487408,0.029,0.015,1
"CAMSAP1",0.17687868519647,0.407809152505405,0.07,0.095,1
"C5orf56",0.177103762910104,1.61788336925492,0.087,0.065,1
"S100A3",0.177183106210868,1.61291170993365,0.033,0.018,1
"CCDC47",0.177260886421723,0.320233944735138,0.374,0.487,1
"FAM111B",0.177286327522864,1.1799558810216,0.019,0.007,1
"FASTKD5",0.177508936253629,-0.374982681321786,0.053,0.073,1
"USP46-AS1",0.177582918054728,-1.24431224836951,0.015,0.025,1
"HSD11B1L",0.177630645462614,1.48901483829475,0.087,0.065,1
"PRKD3",0.177811164700525,0.305820253064179,0.067,0.091,1
"INPP5F",0.17783011046173,0.91122076411034,0.065,0.044,1
"RP11-661A12.5",0.17793373762058,0.831741308690602,0.019,0.007,1
"AGTR1",0.178076239142932,2.17723667006618,0.217,0.218,1
"HBEGF",0.178339229790821,0.510794105154099,0.079,0.105,1
"GOSR2",0.178480210826645,0.93111025343711,0.215,0.193,1
"DDX42",0.178525345820283,0.330959422944002,0.214,0.269,1
"NUP43",0.178683637517076,0.860798878108776,0.047,0.029,1
"AGO1",0.178769469808367,0.680959746518305,0.082,0.109,1
"SPTLC2",0.178899588880774,1.10778781162673,0.126,0.102,1
"BMPR1A",0.178980405072774,1.30039326574054,0.068,0.047,1
"RHEB",0.17903868473268,0.400368669297457,0.623,0.778,1
"TNPO1",0.179248750008653,0.983248745163856,0.301,0.302,1
"ZNF91",0.179534056293013,0.642287810523337,0.102,0.135,1
"B4GALT3",0.179796629980469,0.420502951679987,0.202,0.255,1
"DIEXF",0.180096279306458,1.03337923855746,0.123,0.098,1
"COX7A1",0.180205225911273,2.00255851922912,0.082,0.062,1
"TUFT1",0.180301816981928,1.24124144516894,0.076,0.055,1
"NCOA5",0.18035692089986,1.21830928211868,0.072,0.051,1
"SNX29",0.180370081444292,0.698885972195241,0.065,0.044,1
"ZNF880",0.180458710739161,1.08163066098165,0.033,0.018,1
"ZNF354B",0.18091708721685,1.71515131113106,0.042,0.025,1
