"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ITGB2",1.83934669483877e-13,-1.04794118797052,0.038,0.071,6.92661178342385e-09
"NEDD9",1.93136684356499e-13,0.439959234179813,0.103,0.069,7.27314125949705e-09
"TRIM25",1.93660951454015e-13,-0.976581502940451,0.08,0.121,7.29288410985529e-09
"ARHGEF38",2.00271132036086e-13,0.470731984727747,0.133,0.093,7.54181029021492e-09
"TMEM26",2.06448954010544e-13,1.13180181905001,0.067,0.036,7.77445471012908e-09
"IGKV1D-39",2.30648126740419e-13,-3.08732064851007,0.002,0.014,8.68574715679069e-09
"INS-IGF2",2.43780853480891e-13,8.18746072584948,0.012,0,9.1802993803834e-09
"NTS",2.89801580391186e-13,-5.3031714386301,0,0.01,1.09133479143713e-08
"ANXA8L1",3.1758196387658e-13,-0.703544809765058,0.03,0.056,1.19595015956643e-08
"EIF3E",3.6686025453282e-13,0.371333583597517,0.613,0.545,1.38152234651969e-08
"GSTM2",3.79545581690695e-13,0.573304123764744,0.161,0.102,1.42929275153082e-08
"IFI44",3.99736742432313e-13,-1.41847132255016,0.047,0.095,1.50532862465161e-08
"AL391421.1",4.31579255739317e-13,3.07235448233568,0.036,0.012,1.62524116126312e-08
"C3orf14",4.43441463602477e-13,0.494284346612272,0.277,0.225,1.66991186363421e-08
"CTHRC1",4.91736023062391e-13,0.909767078806602,0.179,0.117,1.85177951564835e-08
"PEBP4",4.93090090458905e-13,2.28443851397588,0.018,0.004,1.85687866265014e-08
"AEBP1",4.97880751301504e-13,-2.45039925252152,0.044,0.07,1.8749193332512e-08
"HSD17B14",5.33081968716246e-13,-0.887136933106156,0.054,0.083,2.00748007779164e-08
"GHRH",5.41157921657404e-13,5.07868467764697,0.015,0.003,2.03789250137745e-08
"S100P",5.88476170211123e-13,-0.36086485576889,0.17,0.226,2.21608356178105e-08
"MAPT-AS1",6.31591633167568e-13,1.70021785616403,0.076,0.036,2.37844777218243e-08
"IGHV4-59",6.58486591429373e-13,-1.59148094256843,0.002,0.018,2.47972880600473e-08
"LYZ",6.90193740330887e-13,-1.94873618917614,0.025,0.052,2.59913158733805e-08
"SCG5",7.75411021042775e-13,0.666526706487812,0.019,0.005,2.92004282304288e-08
"STC2",9.21621210610485e-13,1.01112555495329,0.267,0.224,3.47064115491696e-08
"CLNS1A",9.27426789262787e-13,0.645474369545648,0.44,0.374,3.4925038030058e-08
"AL365500.1",1.00306304712702e-12,5.15238268331249,0.015,0.001,3.77733482287093e-08
"AC007952.4",1.19328570823517e-12,-1.07256385773932,0.103,0.145,4.49367532007199e-08
"IGHV1-46",1.24639037445725e-12,-1.18461359414864,0.003,0.016,4.6936568721311e-08
"TNFAIP6",1.39044293015989e-12,-1.76421625617647,0.009,0.02,5.23612998639612e-08
"FKBP5",1.40024567262084e-12,0.985586926533614,0.178,0.135,5.27304515395558e-08
"IGLC3",1.51210124979392e-12,-1.15580585146869,0.007,0.026,5.69427088647396e-08
"HIST3H2A",1.56773252692017e-12,-0.553659860485303,0.183,0.249,5.90376714987597e-08
"CMPK2",1.61355404050727e-12,-1.43421744518036,0.023,0.049,6.07632180574226e-08
"EVA1A",1.6269704944892e-12,0.976050806501704,0.054,0.027,6.12684548814744e-08
"GABRA2",1.65952470464584e-12,2.95634161095697,0.012,0.001,6.2494381327553e-08
"NPTN",1.93218703143634e-12,0.62756644601367,0.268,0.207,7.27622992298298e-08
"NINJ1",2.10908601671827e-12,0.377367995316364,0.424,0.377,7.94239612175765e-08
"LINC01436",2.13903150227266e-12,-1.29575124197154,0.022,0.047,8.05516483125839e-08
"HDAC9",2.31706531032006e-12,-1.39136791766259,0.012,0.032,8.7256045456033e-08
"FGFBP1",2.3607456973675e-12,-1.5126741294847,0.005,0.02,8.89009614714653e-08
"HOPX",2.49981699195127e-12,-1.21104429501178,0.032,0.061,9.41381082829007e-08
"PLAG1",2.72063675621902e-12,1.7804857443059,0.049,0.018,1.02453738965696e-07
"SEMA4B",2.73144222985035e-12,0.495402655301085,0.169,0.125,1.02860651491704e-07
"SIX3",2.78556226620221e-12,-1.33329580840667,0.009,0.033,1.04898703820643e-07
"IGHV4-4",2.79218798246359e-12,-3.93322294620615,0.001,0.013,1.05148215043614e-07
"NTRK3",2.88247965264033e-12,-0.884664442081625,0.014,0.037,1.0854841875913e-07
"CD8B",2.904294115483e-12,-1.03346901520184,0.011,0.03,1.09369907800859e-07
"NTN4",3.18647905372361e-12,0.410188330270329,0.144,0.108,1.19996428205124e-07
"C9orf129",3.37775464282837e-12,4.66708441748417,0.015,0.001,1.27199484339631e-07
"LINC01574",3.55902805058101e-12,-1.40751292366943,0.002,0.014,1.3402587832878e-07
"THRSP",3.6565833269227e-12,1.66331284966971,0.056,0.026,1.37699614925255e-07
"BPI",3.83729733707884e-12,-0.496986811456589,0.023,0.049,1.44504943119715e-07
"ANO1",3.88807489024042e-12,0.786443596525742,0.11,0.073,1.46417124216674e-07
"IGFBP7",4.00257659085527e-12,-0.870233650596583,0.096,0.136,1.50729029258428e-07
"AC108515.1",4.03852235973753e-12,-2.24597680002778,0.011,0.026,1.52082675022996e-07
"RPS20",4.06973159784922e-12,0.292990848856806,0.618,0.549,1.53257952511806e-07
"CRISPLD1",4.78857725739398e-12,1.93772256926919,0.124,0.079,1.80328242358943e-07
"PLSCR1",5.54614909093968e-12,-0.897639225898991,0.153,0.2,2.08856882466607e-07
"MCC",5.78111216501412e-12,0.541027884568158,0.08,0.055,2.17705121910102e-07
"BEX1",5.99862329177752e-12,1.15141271993688,0.059,0.033,2.25896155921758e-07
"SLC39A6",6.02246816816067e-12,0.362995803035308,0.415,0.363,2.26794106276595e-07
"BHLHE40",6.21784508050687e-12,0.488033473270912,0.34,0.298,2.34151610041728e-07
"GNAS",6.9019478631394e-12,0.484150233980144,0.571,0.508,2.59913552630104e-07
"KIF1A",7.18787920315309e-12,-0.911384948133994,0.024,0.052,2.70681155032339e-07
"HACD3",7.3371797179956e-12,0.439593587005865,0.345,0.292,2.76303513820278e-07
"ELOVL5",7.44014908092988e-12,0.586965072850032,0.341,0.304,2.80181134089658e-07
"UPK3B",7.5023056078516e-12,-1.51578433703612,0.007,0.025,2.82521824580475e-07
"BTG1",7.62799181978365e-12,0.423487882829979,0.436,0.374,2.87254915949413e-07
"KLF9",7.76798321792897e-12,0.601449245740944,0.128,0.09,2.92526712020769e-07
"LINC00470",8.07958262414303e-12,2.3256837735833,0.019,0.004,3.04260922459978e-07
"TMEM98",8.18952771468695e-12,0.590411375178454,0.184,0.127,3.08401234679681e-07
"MELTF",8.76443108437376e-12,-0.850880185524285,0.064,0.099,3.30050945775347e-07
"RAMP2",8.92422689391683e-12,0.373795818370168,0.138,0.094,3.3606853637112e-07
"SCUBE2",1.009657073735e-11,1.2109291585245,0.182,0.14,3.80216660827127e-07
"IGHV4-31",1.05574981516385e-11,-0.63720228705813,0.002,0.014,3.97574265394402e-07
"PROS1",1.05965203628568e-11,-1.01396544307113,0.026,0.05,3.99043763824463e-07
"GLUD1",1.20392634567965e-11,0.302979317423966,0.323,0.279,4.53374583256044e-07
"ATP6V0C",1.24473484124019e-11,0.265961842073067,0.485,0.436,4.68742246514232e-07
"GRP",1.26055211973677e-11,1.64339694420999,0.025,0.008,4.74698717250471e-07
"RHCG",1.31519492089179e-11,-1.32131527116695,0.004,0.014,4.95276103309429e-07
"RGS5",1.43264792894228e-11,3.36786077147491,0.055,0.029,5.39506557081085e-07
"GRINA",1.46763369029375e-11,0.42033451964013,0.503,0.451,5.52681495090821e-07
"ECEL1",1.51267822200544e-11,5.1183947081133,0.014,0.001,5.69644364842808e-07
"TNF",1.5773081629528e-11,-1.48611022149841,0.02,0.048,5.93982708004767e-07
"IGHV3-15",1.6180173806497e-11,-2.85299360362241,0.002,0.016,6.09312985205062e-07
"BARX1",1.65741319810338e-11,1.83039455140191,0.024,0.007,6.24148662141772e-07
"SHISA8",1.67449197847217e-11,-1.82015547440442,0.002,0.01,6.30580189253049e-07
"HERC5",1.852284976078e-11,-0.962977540399927,0.035,0.054,6.97533476291453e-07
"LINC02188",1.90657603387194e-11,-0.81848911274121,0.011,0.027,7.17978402835496e-07
"MSRA",2.05607024660107e-11,0.391616388835242,0.083,0.054,7.74274933465029e-07
"IGKV3D-20",2.08604294668478e-11,-3.12582642702544,0.001,0.012,7.85562052862555e-07
"IGLV7-43",2.3861184080596e-11,-4.53834782942944,0.001,0.013,8.98564470107085e-07
"FXYD1",2.39224265513051e-11,1.27184077780763,0.086,0.049,9.00870739069047e-07
"CRNDE",2.56590828075053e-11,0.310497445797733,0.373,0.311,9.66269740365036e-07
"PIK3R3",2.6526068376677e-11,-0.579394073337016,0.19,0.238,9.98918682928901e-07
"PSD3",2.6986377345764e-11,-0.811087951077714,0.148,0.203,1.01625299808678e-06
"DLG5",2.75219204224123e-11,0.98222502083904,0.18,0.137,1.0364204792672e-06
"C8orf59",2.77880498821949e-11,0.291316186586881,0.528,0.478,1.04644238246369e-06
"AOC1",2.81211839916728e-11,4.40478057916192,0.012,0,1.05898754675841e-06
"FAM96A",2.86635968164828e-11,0.515798743221843,0.384,0.336,1.07941372891511e-06
"CYP11A1",2.9729429501161e-11,2.4791877699179,0.015,0.003,1.11955085615472e-06
"CCDC74B",3.01629962540036e-11,1.31334448084592,0.059,0.032,1.13587811293327e-06
"PRKX",3.02654897326662e-11,-0.83832299254061,0.07,0.102,1.13973781235274e-06
"HLA-DMA",3.06739811877101e-11,-0.74666410350451,0.122,0.156,1.15512078356679e-06
"EPHX3",3.30834912358364e-11,-1.82552190246159,0.004,0.014,1.24585811295913e-06
"IGHV3-72",3.77282799845783e-11,-5.03498399442898,0.002,0.013,1.42077156765925e-06
"AC018816.1",3.87921603490199e-11,1.11324802208307,0.061,0.038,1.46083517442339e-06
"FBXL7",3.95507192325667e-11,-1.39167075222501,0.02,0.048,1.48940098486e-06
"GALNTL6",3.97066732753214e-11,-3.05452481751068,0.004,0.019,1.49527390220205e-06
"COL6A2",4.18601100640578e-11,-1.20227432201541,0.124,0.166,1.57636802479229e-06
"FAM174B",4.35431132047115e-11,0.637216388544829,0.192,0.147,1.63974655706303e-06
"IKZF2",4.50840444475333e-11,-1.41025553557187,0.029,0.058,1.69777494580521e-06
"DIRAS3",4.60192697849758e-11,1.44427401169973,0.026,0.011,1.73299366156262e-06
"HHATL",4.66392552350044e-11,3.53579085519768,0.034,0.015,1.7563410736398e-06
"EXTL1",4.74636225409446e-11,2.10055691695794,0.054,0.021,1.78738509764689e-06
"DNAAF1",4.94640777393882e-11,0.741762550190132,0.027,0.017,1.86271823950988e-06
"KCNJ3",5.15395878730481e-11,-1.25261882062283,0.037,0.062,1.94087780012325e-06
"TSPAN5",5.39905170783932e-11,0.329077176489419,0.123,0.083,2.03317489213813e-06
"MAGED2",5.57730898295275e-11,0.345428349476382,0.454,0.413,2.10030301680035e-06
"IGHV2-5",5.70608486825576e-11,-4.03846210274997,0.001,0.011,2.14879743968775e-06
"EBPL",5.99696800573134e-11,0.259408537490183,0.292,0.23,2.25833821159831e-06
"MFAP3L",6.34579236958018e-11,1.75039592211992,0.065,0.03,2.3896984905365e-06
"IGLV5-45",6.85646718242132e-11,-4.64182375957381,0.001,0.01,2.58200841155622e-06
"BCL11A",6.94466821915287e-11,-0.71135208000934,0.046,0.065,2.61522315796859e-06
"ZDHHC1",7.03578411308718e-11,0.662660413590726,0.106,0.073,2.64953558130637e-06
"GABARAPL2",7.07167298172957e-11,0.2862546664175,0.478,0.429,2.66305061145972e-06
"SPTSSA",7.19400647351474e-11,0.271132778842527,0.369,0.323,2.70911895779618e-06
"CORO1A",7.23434282208853e-11,-1.19942239042619,0.048,0.076,2.7243088199421e-06
"HLA-DRB5",7.2739161409538e-11,-0.502019731005841,0.129,0.181,2.73921134036038e-06
"PIM3",7.42080360037184e-11,0.70572483543973,0.283,0.236,2.79452621982803e-06
"TSC22D1",7.56422530986957e-11,0.332698133862382,0.421,0.378,2.84853596719068e-06
"UBTD1",7.90541931030356e-11,0.505021196692998,0.107,0.078,2.97702280387412e-06
"SSTR2",7.99099398600809e-11,1.03075313669829,0.048,0.024,3.00924851525093e-06
"HLA-F",8.53107694110538e-11,-0.809262210508532,0.14,0.18,3.21263295448146e-06
"CASC8",9.24142477966574e-11,1.76711074458188,0.089,0.046,3.48013574352652e-06
"WIPI1",9.42662987479678e-11,0.252098233911679,0.207,0.169,3.54988027825097e-06
"COL4A1",9.72871130152903e-11,-1.50573313733274,0.028,0.047,3.6636381019298e-06
"MYDGF",1.02992803236621e-10,0.333194700083124,0.442,0.394,3.87850298428469e-06
"PPP1R1B",1.03244742633475e-10,0.967639939305666,0.203,0.145,3.88799051809142e-06
"TENT5B",1.09120836369403e-10,1.06309163103047,0.067,0.044,4.10927245599896e-06
"CD52",1.12802379472387e-10,-1.11380368232928,0.036,0.058,4.24791200617115e-06
"GREB1",1.20187438879021e-10,0.428607408420003,0.151,0.115,4.52601857330617e-06
"SUB1",1.22219857985237e-10,0.363540563780287,0.624,0.578,4.60255541200807e-06
"CXCL13",1.24119623699818e-10,1.77827209561328,0.053,0.023,4.67409678928774e-06
"CSN3",1.24803055992549e-10,-1.50508146580002,0.003,0.012,4.69983348256743e-06
"ZNF804B",1.26666478293227e-10,-2.39604972669599,0.003,0.018,4.77000623956635e-06
"LAMC1",1.32053456024757e-10,-0.641052371173028,0.084,0.112,4.97286904698031e-06
"EVA1C",1.37405092271634e-10,-0.783293886460859,0.074,0.103,5.1744009647652e-06
"NCF1",1.38938265820485e-10,-1.59380193915843,0.022,0.045,5.23213721426782e-06
"SMDT1",1.44740227092575e-10,0.296959413210094,0.471,0.423,5.4506274718522e-06
"AGTRAP",1.46200050101959e-10,0.286641580023368,0.318,0.272,5.50560148673957e-06
"ERP29",1.58217089738964e-10,0.265634819649763,0.457,0.413,5.9581391653899e-06
"SUSD3",1.58725710223547e-10,0.52359110557246,0.209,0.17,5.97729279559834e-06
"RNASE1",1.62788321742377e-10,-1.31216514195377,0.035,0.065,6.13028262017444e-06
"FRAS1",1.67647414719602e-10,-2.05517511100085,0.007,0.027,6.31326634351076e-06
"TNFAIP2",1.72147034398422e-10,-1.01583269320892,0.067,0.1,6.48271302137579e-06
"AC034206.1",1.76824764604373e-10,-2.35018150665208,0.003,0.017,6.65886698547149e-06
"PISD",1.77912494568055e-10,0.933507033944863,0.146,0.118,6.69982872044383e-06
"DERL3",1.85799635767474e-10,-1.56113996124426,0.028,0.052,6.99684268373155e-06
"PART1",1.87695771062847e-10,1.29900444642961,0.124,0.082,7.06824734668471e-06
"GSTT2B",1.93448436748894e-10,0.457668849257385,0.083,0.054,7.28488123108983e-06
"PHYHD1",1.94436726216218e-10,0.586671728571354,0.164,0.117,7.32209823585034e-06
"FTO",2.20929756708267e-10,0.868297366880063,0.163,0.121,8.31977277811991e-06
"ALKAL2",2.21747150729666e-10,-0.889759999395574,0.006,0.021,8.35055420217775e-06
"AC025580.1",2.2702538897277e-10,-0.71744398250814,0.012,0.023,8.54932209793657e-06
"HLA-DQB1",2.37265136856021e-10,-0.600421659655357,0.107,0.15,8.93493052372404e-06
"SEPT5",2.5351632943946e-10,1.0676478472213,0.102,0.064,9.5469179340312e-06
"TFPI2",2.71148543475339e-10,1.83198065585211,0.045,0.024,1.02109118501943e-05
"DCHS2",2.755015083442e-10,-2.0920174434065,0.004,0.017,1.03748358012259e-05
"HSPA6",2.75649207320881e-10,-1.40441730146758,0.017,0.03,1.03803978492897e-05
"HNMT",2.76029888875634e-10,0.271614174971122,0.193,0.146,1.03947335552786e-05
"LINC01133",2.85787462142545e-10,-1.61588749607376,0.011,0.027,1.0762184249364e-05
"CYYR1",2.92532423095489e-10,-0.671512030178223,0.033,0.061,1.10161859889299e-05
"HLA-DQA2",3.08597924706379e-10,-0.926442072289948,0.023,0.046,1.16211806485928e-05
"ST8SIA6-AS1",3.34843618164042e-10,0.850146008927467,0.063,0.031,1.26095409728215e-05
"SCRG1",3.37477732660467e-10,1.14145703431407,0.121,0.079,1.27087364565279e-05
"ESYT3",3.56246014326792e-10,-1.43684226007499,0.012,0.031,1.34155124075183e-05
"DDX58",3.61756508763251e-10,-1.13612689810539,0.066,0.097,1.36230266070065e-05
"OAS2",3.75141139298394e-10,-1.32384460306546,0.045,0.077,1.41270650236989e-05
"JUNB",3.85606441118106e-10,-0.301940028345673,0.425,0.478,1.45211673596256e-05
"PTPRC",4.2115766262782e-10,-1.60365631106493,0.024,0.045,1.58599552592384e-05
"EIF3I",4.36611782315579e-10,0.27196520495625,0.426,0.377,1.64419264984401e-05
"DLX1",4.58955628398914e-10,1.12124979505761,0.03,0.014,1.72833510542463e-05
"ASPN",4.83420904711748e-10,-2.83394389351272,0.007,0.018,1.8204664429635e-05
"TM4SF1-AS1",4.88296340437856e-10,-0.884586289658362,0.053,0.083,1.83882635882088e-05
"IGHV4-34",5.02175657995431e-10,-2.6961090870871,0.002,0.013,1.8910930928792e-05
"IGHG2",5.88456274612694e-10,-1.98327302624235,0.015,0.04,2.21600863893648e-05
"LAMA3",6.05990925664477e-10,0.683080632822872,0.081,0.055,2.28204062786729e-05
"EIF4B",6.20667056594412e-10,0.298610061534236,0.526,0.466,2.33730800172324e-05
"SAMD9",6.44121298221392e-10,-1.41740013853454,0.046,0.067,2.42563198484212e-05
"WNT10A",6.45126592258339e-10,-1.58308129996211,0.006,0.021,2.42941772112645e-05
"AAMDC",6.59360557723754e-10,0.412706674767507,0.285,0.248,2.48301998827611e-05
"RASD2",6.60783628296438e-10,-1.27748689110427,0.025,0.048,2.48837898743872e-05
"PC",6.75795989932526e-10,-0.871019911936237,0.055,0.078,2.54491253888791e-05
"FGL1",6.85568993663272e-10,4.79616351668271,0.012,0.001,2.58171571633715e-05
"RTN4RL2",7.01159816084345e-10,-0.740073869049171,0.029,0.051,2.64042763541043e-05
"BPIFB1",7.05011479426582e-10,1.06231449744506,0.053,0.032,2.65493222922462e-05
"AZGP1",7.62426526424025e-10,0.702593341392697,0.481,0.477,2.87114581320759e-05
"DUSP15",7.64042281516576e-10,1.04536152651954,0.055,0.031,2.87723042373512e-05
"ARHGAP40",7.83162596476898e-10,0.343042911560496,0.036,0.022,2.9492337058127e-05
"FOXC2-AS1",7.98476212637406e-10,-1.68985123924189,0.002,0.014,3.00690172154994e-05
"GLIPR2",8.14233059369041e-10,-0.956042247973649,0.064,0.094,3.06623885497193e-05
"PAX1",8.17011633617566e-10,2.03114122729595,0.024,0.008,3.07670240987703e-05
"ETFA",8.552560519745e-10,0.26046428473164,0.292,0.24,3.22072324052557e-05
"SULF1",8.69521804035315e-10,-0.896215967167115,0.04,0.06,3.27444520963619e-05
"LRRC4",9.25945802308192e-10,-3.3326227851638,0.002,0.01,3.48692670233219e-05
"H1F0",9.73540119608434e-10,0.266797034681436,0.498,0.456,3.66615738242144e-05
"PEG3",9.87921302956154e-10,-1.04232508825483,0.028,0.048,3.72031404267229e-05
"ECM1",1.01199441590276e-09,-1.28007386132084,0.081,0.12,3.81096857140661e-05
"SLC44A5",1.01418230680786e-09,1.12763466193689,0.021,0.009,3.81920773097705e-05
"FUT2",1.03687485536308e-09,-1.05384386114658,0.023,0.043,3.90466333032631e-05
"KRT5",1.05809874207384e-09,-0.814459084092995,0.069,0.108,3.98458824290166e-05
"EFR3B",1.09565936288712e-09,1.57412818619167,0.046,0.022,4.12603402876032e-05
"RBPMS2",1.15063618647849e-09,0.908703674460117,0.028,0.013,4.3330657510407e-05
"DIO2",1.15503714390235e-09,0.33009082921642,0.026,0.01,4.34963887650748e-05
"CD70",1.16149217486145e-09,-3.00504080892449,0.003,0.014,4.37394723209325e-05
"L3MBTL4",1.18547041551173e-09,-0.707686330410236,0.017,0.031,4.46424449073407e-05
"SLC39A2",1.24142455222593e-09,1.79156812583892,0.019,0.007,4.6749565787724e-05
"IGKV1-39",1.24577800006173e-09,-2.24036580289404,0.002,0.011,4.69135079263246e-05
"SEZ6",1.2460590061057e-09,-0.897461272363302,0.004,0.016,4.69240900519284e-05
"NKX3-1",1.29211206348434e-09,1.02233346540027,0.047,0.028,4.86583560866932e-05
"IRS1",1.40271511534087e-09,0.524178468304455,0.141,0.104,5.28234458135067e-05
"BX284668.5",1.41215789728342e-09,0.459841217263046,0.12,0.086,5.31790420958989e-05
"RHOD",1.44048726951228e-09,0.672644829426189,0.288,0.237,5.42458695952934e-05
"SMAD3",1.54416505676444e-09,0.810337893187966,0.117,0.08,5.81501677076352e-05
"GGH",1.55079832423578e-09,0.667268049326369,0.178,0.141,5.8399963294071e-05
"TSKU",1.71540308832684e-09,0.695555567889744,0.169,0.121,6.45986495002121e-05
"SORD",1.74877551401065e-09,0.677221487782537,0.254,0.209,6.5855388306613e-05
"TNFSF11",1.7520993290893e-09,3.52882201887187,0.021,0.006,6.5980556534845e-05
"GNMT",1.81972017249651e-09,1.46451271754436,0.039,0.019,6.85270222558737e-05
"BEX4",1.84576133441754e-09,0.303551359841842,0.265,0.215,6.95076803314957e-05
"SNHG18",1.85971417727223e-09,0.316612217423027,0.089,0.059,7.00331164877177e-05
"GALNT13",1.89922464783722e-09,-0.979621747707339,0.006,0.023,7.15210017882539e-05
"HBA1",1.95504931340838e-09,-3.32659694803922,0.001,0.012,7.36232470443328e-05
"ZC3HAV1",1.9601626949003e-09,-0.758146618159104,0.138,0.187,7.38158067645555e-05
"ANP32A",1.97128946535839e-09,0.342547660756776,0.409,0.363,7.42348186864663e-05
"PSMB9",2.00979888759042e-09,-0.580078279809512,0.175,0.228,7.56850065088802e-05
"EWSAT1",2.01051382120893e-09,0.804250445970514,0.028,0.017,7.57119294790858e-05
"HOXB8",2.08019998455342e-09,1.52257600279223,0.018,0.006,7.83361710183127e-05
"DDC",2.08837575373403e-09,2.08278026174512,0.014,0.002,7.86440541341161e-05
"PCBP1",2.11011582577414e-09,0.256642617870107,0.466,0.415,7.94627417670026e-05
"NDUFA4L2",2.14395689320385e-09,-0.632743476287391,0.073,0.092,8.07371286842706e-05
"SLC5A11",2.19019269721025e-09,-1.39858640979865,0.003,0.011,8.24782765915437e-05
"LIMD2",2.22352462056131e-09,-0.924541533036243,0.063,0.086,8.37334901610979e-05
"BRINP2",2.27258955158106e-09,1.83582068814458,0.042,0.019,8.55811773334394e-05
"COL15A1",2.287030722138e-09,-1.55321703522207,0.007,0.018,8.61250029342729e-05
"CASP14",2.34080167837784e-09,-0.957728321564145,0.016,0.031,8.81499096043527e-05
"SERPINA6",2.39801523184828e-09,0.781397864628145,0.02,0.008,9.03044576009427e-05
"COL4A6",2.42807979690377e-09,1.01235183317291,0.023,0.009,9.14366289918022e-05
"MYO1E",2.45302111752063e-09,1.03277308526465,0.134,0.093,9.23758692435917e-05
"RPL30",2.68864297675499e-09,0.509164870840714,0.963,0.939,0.000101248917218639
"AL583785.1",2.81050841150068e-09,-1.94773586866295,0.002,0.011,0.000105838125760293
"SFRP2",2.90398346733141e-09,-2.04773144249476,0.034,0.064,0.000109358209412766
